epoch,train_loss,val_loss
1,1.1860767006874084,0.21852649748325348
2,0.7278097094967961,0.040253907442092896
3,0.7261876910924911,0.03164985775947571
4,0.6172693688422441,0.008819825015962124
5,0.5829033562913537,0.00600658031180501
6,0.5776415038853884,0.004954060073941946
7,0.5747225729282945,0.004140416160225868
8,0.5745867249788716,0.0038042529486119747
9,0.6326890606433153,0.007305673789232969
10,0.6099209077656269,0.007942035794258118
11,0.6493221275741234,0.00659416988492012
12,0.6212757956818677,0.0076217553578317165
13,0.6291162532288581,0.012370640411973
14,0.5815811781212687,0.009135929867625237
15,0.616985322907567,0.009720761328935623
16,0.6308979594614357,0.012959097512066364
17,0.6204190794378519,0.01899561658501625
18,0.6083510369062424,0.013221018016338348
19,0.6267022943357006,0.011117738671600819
20,0.6175712244585156,0.010175324976444244
21,0.6182605721405707,0.011881476268172264
22,0.5724790007807314,0.014155426993966103
23,0.5778628983534873,0.01267547719180584
24,0.6555620735744014,0.010700800456106663
25,0.6170552721014246,0.009949777275323868
26,0.583281401952263,0.012828396633267403
27,0.5706011429429054,0.014290893450379372
28,0.6055795876309276,0.013513755984604359
29,0.6244452651590109,0.012810975313186646
30,0.5706277689896524,0.012459112331271172
31,0.6147213666699827,0.012199698947370052
32,0.5818436136469245,0.012416493147611618
33,18.879819735884666,0.015408704057335854
34,0.6168049955740571,0.021736865863204002
35,0.6993424817919731,0.022367894649505615
36,0.5770141277462244,0.02014859765768051
37,0.5799227748066187,0.01865588128566742
38,0.6433903538854793,0.017667818814516068
39,0.5803772411309183,0.01624476909637451
40,0.5699895429424942,0.015263862907886505
41,0.6225333642214537,0.016205808147788048
42,0.5687497779726982,0.016739647835493088
43,0.6223319682758301,0.01681005395948887
44,0.5783946150913835,0.016268303617835045
45,0.6132520844694227,0.015391137450933456
46,0.5773459579795599,0.01455939281731844
47,0.6127607855014503,0.013725393451750278
48,0.6125666075386107,0.01286611519753933
49,0.6138423616648652,0.012677538208663464
50,0.6136731114820577,0.01345507986843586
51,0.6026570554822683,0.014353920705616474
52,0.6127708503045142,0.015178516507148743
53,0.6124748535221443,0.015742957592010498
54,0.5670364634133875,0.016133129596710205
55,0.6028828551061451,0.01604408025741577
56,0.6503227222128771,0.015798227861523628
57,0.612101377802901,0.015813881531357765
58,0.6121121728792787,0.015740489587187767
59,0.6895153596997261,0.015093247406184673
60,0.566392935346812,0.014409755356609821
61,0.6018070532009006,0.013925286009907722
62,0.6116105304099619,0.013511653058230877
63,0.687202200293541,0.013347494415938854
64,0.6215434881160036,0.01340900082141161
65,0.6215596072142944,0.013571192510426044
66,0.6128766456968151,0.013843642547726631
67,0.6507696844637394,0.014256718568503857
68,0.6208452903665602,0.014821759425103664
69,0.6392968368018046,0.015510662458837032
70,0.6389975778874941,0.016258837655186653
71,0.5759749049320817,0.016830721870064735
72,0.6493695877143182,0.017196746543049812
73,0.6118143363855779,0.017352821305394173
74,0.5760695347562432,0.01710670441389084
75,0.6111181857413612,0.01692069135606289
76,0.611085636599455,0.016809144988656044
77,0.6491221410688013,0.016777383163571358
78,18.720289589837193,0.01693386770784855
79,0.6197835433995351,0.017323795706033707
80,0.5661013680510223,0.01758967898786068
81,0.6108563342131674,0.017739882692694664
82,0.6196243803715333,0.01786874048411846
83,0.5773791847168468,0.01796780340373516
84,0.6487636360689066,0.018079062923789024
85,0.6114913132041693,0.018119921907782555
86,0.6114486260339618,0.01807936653494835
87,0.5721771633252501,0.018006866797804832
88,0.5668564182706177,0.01792306825518608
89,18.702065671794116,0.017921878024935722
90,0.6380890288273804,0.018078507855534554
91,0.6888181790709496,0.018158210441470146
92,0.6887171640992165,0.01810029335319996
93,18.69768602773547,0.018091415986418724
94,0.619351522764191,0.01823769509792328
