epoch,train_loss,val_loss
1,1.3069925506909688,0.4208914637565613
2,1.14991361896197,0.32988063991069794
3,1.177206618918313,0.2613731324672699
4,0.9449638591872321,0.274610976378123
5,1.0825026432673137,0.2708965887626012
6,1.1429946091439989,0.32539282242457074
7,1.269145400987731,0.3055591881275177
8,0.9779569208621979,0.40425776441891986
9,0.9842315547996097,0.3328756292661031
10,1.218782474597295,0.23230105390151343
11,0.9611500865883298,0.27622778713703156
12,0.8934639890988668,0.2781103899081548
13,1.0148858229319255,0.26077912002801895
14,1.0435456136862438,0.2814127231637637
15,1.0566218098004658,0.2188287302851677
16,0.9729197488890754,0.297682265440623
17,1.2238125254710515,0.3550000290075938
18,1.1186283661259546,0.31790783007939655
19,1.0147060188982222,0.2673497051000595
20,0.9035672545433044,0.23680007457733154
21,0.9105945858690474,0.24911490579446158
22,0.9123693191342883,0.25099560618400574
23,0.9646856188774109,0.26050641884406406
24,0.9962552073929045,0.26448988417784375
25,1.007054113679462,0.21902033934990564
26,0.9461217075586319,0.23125756035248438
27,0.96837118268013,0.222390316426754
28,0.9405182914601432,0.2220900704463323
29,1.031601111094157,0.2163267731666565
30,0.9614219582743115,0.25996389736731845
31,0.9687377611796061,0.21470092485348383
32,0.9549667669667138,0.21351524194081625
33,0.8906538022889031,0.23453791936238608
34,1.1271770066685147,0.21422673761844635
35,0.8604594584968355,0.25974223017692566
36,1.0471746159924402,0.2201268101731936
37,0.8175152738889059,0.20326304684082666
38,0.8924688431951735,0.2142273336648941
39,1.005656464232339,0.2629917884866397
40,0.7948022468222512,0.21811155353983244
41,0.8445560899045732,0.22004765272140503
42,0.8143438895543417,0.21332302441199621
43,0.85208227733771,0.22021053979794183
44,0.8405989905198415,0.21190359195073447
45,0.8613041539986929,0.2138326863447825
46,0.8528726481729083,0.20976650218168894
47,0.9236027002334595,0.20340939362843832
48,0.8402927385436164,0.22991926968097687
49,0.8369830946127573,0.20688378935058913
50,0.8136678338050842,0.19654256602128348
51,0.8230074014928606,0.20561169584592184
52,0.8932403723398844,0.21342556923627853
53,0.9841011961301168,0.21682426085074744
54,0.8058815780613158,0.2051799197991689
55,0.7949088745647006,0.21327956517537436
56,0.7939953423208661,0.20566801726818085
57,0.7865878442923228,0.21950829774141312
58,0.8041785822974311,0.23663956423600516
59,0.772698269950019,0.20176981886227927
60,0.8177957998381721,0.20351481437683105
61,0.8420530408620834,0.2111578732728958
62,0.7406184905105166,0.21339803437391916
63,0.7125325302282969,0.21126204232374826
64,0.7269959184858534,0.20660211890935898
65,0.7692047026422288,0.21119275440772375
66,0.7512519492043389,0.2041922782858213
67,0.8530456125736237,0.2036172275741895
68,0.7715948770443598,0.21556777010361353
69,0.7528460125128428,0.2108504076798757
70,0.8473652121093538,0.20979046076536179
71,0.776825327012274,0.21500281244516373
72,0.8449211915334066,0.2060189222296079
73,0.9360799656973945,0.20169217884540558
74,0.7245800147453944,0.20512552559375763
75,0.7876638836330838,0.20562660694122314
76,0.778400386373202,0.20646667728821436
77,0.7760119587182999,0.2064405158162117
78,0.7836525721682442,0.20503760874271393
79,0.8511882325013479,0.20478138575951257
80,0.8526334166526794,0.20167934397856394
81,0.8293311612473594,0.2046235203742981
82,0.8938278456528982,0.20053260028362274
83,0.807392578985956,0.20442110300064087
84,0.8655178017086453,0.20068746556838354
85,0.6780555645624796,0.20389540493488312
86,0.6452482011583116,0.2021956667304039
87,0.7773149410883585,0.2032539720336596
88,0.6953422311279509,0.20592372864484787
89,0.9085993468761444,0.20053651680548987
90,0.7662658012575574,0.20168908188740411
91,0.8516473488675224,0.20254830767711005
92,0.9529521134164598,0.20211343467235565
93,0.7363714741335975,0.2008641536037127
94,0.8012176718976762,0.20163347820440927
95,0.888640261358685,0.19975403199593225
96,0.9437783890300326,0.2004454086224238
97,0.7221120264795091,0.20135238021612167
98,1.0313202722205057,0.20004787296056747
99,0.7984640614853965,0.2015057901541392
100,0.7415170454316669,0.2028205469250679
