,0,1
0,train_loss,val_loss
1,11799.39677018762,4247.96903792701
2,11830.192412810547,3993.737203555605
3,11663.153143025864,4934.60586539131
4,15157.044227875922,3118.4044444137676
5,11595.293752085614,2630.128826818471
6,9826.963448227849,2530.8568849506028
7,9539.593519830154,2436.76123480485
8,9511.445948508228,2653.654979014854
9,9778.242734879286,3646.682313356125
10,40559.79167288712,3822.574477272722
11,9486.233790954677,2484.909385442744
12,9429.064598628596,2765.3140471538486
13,59920.06062745499,2429.750832908956
14,9482.829400479455,2663.9067413819353
15,9384.675588662789,2711.0286636846986
16,9387.22415457973,2399.032128590625
17,322198.7338050779,2376.356701324186
18,68310.95067469525,2531.694968627878
19,38914.33526799317,2430.304766395743
20,10533.38530691816,2415.418610021303
21,9331.916054076108,2434.2136473210253
22,9333.949721377132,3349.833637652686
23,9350.17375774391,3068.427577426509
24,9418.276286525974,2444.759390869855
25,9423.231673217631,2359.083521475518
26,9342.724324573992,2458.5169458896853
27,9461.027130974078,2485.2520755924897
28,9801.113758105288,2456.9899104736396
29,32874.0769919056,3627.7346813230647
30,9558.320584299941,2419.6769424596673
31,9648.635434454045,2373.563513922886
32,12124.715528396597,2814.858132336564
33,9703.69667469388,3236.7096257015046
34,10331.140829229296,2449.0083226531065
35,9427.636604584359,2422.8355968151113
36,9468.536290559767,2423.29164879078
37,9336.435115266435,2365.0302088933427
38,9292.89835145942,2359.185065111177
39,9283.211473269317,2340.188546896711
40,9284.267488408637,2655.064683389236
41,9293.96399234713,2539.498252300122
42,9292.879047603392,2731.197927272561
43,9274.343188775358,2445.2068764993455
44,9503.490181547011,2427.050214424793
45,9362.365879086497,2430.109574718401
46,9268.73340623504,2651.2813109337267
47,9288.679289670643,2421.4881286455147
48,9286.495137584941,2397.076178566426
49,9266.269780567307,2532.5191403344293
50,9253.078701714256,2448.712325560543
51,9266.262846818245,2347.72713621002
52,9261.425259936768,2402.602987988651
53,9254.104371593618,2372.440369657685
54,9247.039190574018,2368.1047182907773
55,9255.079601701314,2350.2375316229563
56,9249.114633905148,2386.1202746548647
57,9241.774910527292,2391.250413484342
58,9234.81876616514,2323.9511875080116
59,9251.968095422377,2364.7059990846
60,9246.31913348426,2413.5540387569713
61,9275.17004104002,2392.447757819138
62,9318.444370572413,2320.4474860676564
63,9284.80507005043,2315.012068952455
64,9277.35414375716,2388.2562268885404
65,9259.905614902638,2361.4033382000107
66,9271.744045497602,2372.1029832081617
67,9262.032568222008,2301.5825882743284
68,9244.912284201346,2293.2964607781983
69,9264.69222887019,2370.376798084027
70,9254.631309827602,2358.5605723020853
71,9260.267512790915,2404.538205998103
72,9420.03512870943,6655.225112131098
73,9328.790638720733,2435.9596099388914
74,9311.810700843178,2447.6417653392155
75,9307.030154650756,2371.0663400889503
76,9297.19323722277,2424.8074042020703
77,9290.301534615306,2359.4988599156495
78,9310.54548840429,2378.173593205654
79,9343.20829165272,2369.4495108887468
80,9351.484374771939,2378.582562239989
81,9347.143037395752,2380.534379378469
82,9348.068202806655,2385.923217084153
83,9339.664755100392,2384.6660329019865
84,9336.6665074427,2383.0928467558483
85,9324.555032951555,2387.0259591876743
86,9325.405275912546,2381.4514750153335
87,9347.4650615381,2384.584343192358
88,9345.311620391338,2371.046345875387
89,9345.165133496284,2382.357030788013
90,9334.249452950176,2379.528105905216
91,9332.106390542258,2382.046830875122
92,9330.804948217272,2382.3671550977215
93,9332.74036973418,2383.316380942579
94,9329.306197591672,2381.82208218489
95,9327.523373447815,2380.5047794609245
96,9323.244310932203,2382.098043157169
97,9328.332908195307,2379.7545569996264
98,9323.97518561639,2379.3350677864455
99,9320.434963331036,2379.222638831241
100,9321.062313132063,2378.091986476147
101,9328.858868364026,2379.591118474999
102,9321.177553870115,2379.08107661168
103,9317.980724117959,2378.825697513043
104,9317.093256724163,2379.9040430676278
105,9319.059963625521,2378.7177975241266
106,9317.695669704695,2378.390766663731
107,9319.480653515398,2378.95067803422
108,9319.373417190782,2379.08983341088
109,9316.498903987589,2377.6616296348247
110,9317.158199467965,2378.3727272784085
111,9316.184276630383,2377.8403687656178
112,9313.70955273439,2379.137808325277
113,9315.012616254407,2378.4551188498313
114,9313.958769084598,2378.481116435914
115,9312.652106954138,2378.5020182135686
116,9313.33463311265,2378.7300245959564
117,9312.652243986495,2377.9470492140813
118,9313.100271707275,2378.6689281199465
119,9311.833316348231,2378.230777203402
120,9312.796339454182,2378.4408979106443
121,9311.921328473936,2378.077265935061
122,9311.452771082586,2378.5369188418526
123,9312.280990897843,2377.72128562752
124,9311.390296228674,2377.9057417929344
125,9310.051520132438,2377.909220817033
126,9310.100332176526,2377.8074111746287
127,9311.650932813829,2377.789647765246
128,9311.107066442677,2377.8393137613734
129,9311.077061405558,2377.642038203268
130,9310.774697672772,2377.761128084014
131,9311.539564253062,2377.3285445460456
132,9311.619916218142,2377.6217504466713
133,9311.293487800203,2377.5750721459362
134,9311.062705544908,2377.7974197798917
135,9310.384455844638,2377.5451895959504
136,9310.662027766732,2377.6600169234657
137,9310.699728660129,2377.5042975043707
138,9310.740140497819,2377.5900160876863
139,9310.561602882623,2377.430608836426
140,9310.621428955516,2377.5281152400103
141,9310.599939799724,2377.551301846535
142,9310.554658889892,2377.5437715836715
143,9310.104931039574,2377.444081416438
144,9310.24769640919,2377.476157820191
145,9310.62374561274,2377.4397553117437
146,9310.11556999195,2377.5008342300794
147,9310.092191619942,2377.4434276189318
148,9310.083180993899,2377.438765724274
