,0,1
0,train_loss,val_loss
1,57664.450337999704,11398.794546734203
2,249960.84723861856,10819.837989190763
3,283694.28396145045,5301.385481400924
4,15885.291228572707,4442.041184165261
5,17171.793569816607,10084.646438598633
6,46266.051618283076,20711.95428605513
7,99261.90436528888,7757.308217135343
8,15648.738282006225,12272.025193734602
9,22827.494968019684,19529.51238458807
10,11971.901620194707,5193.255389126864
11,10452.06090369965,6332.985462535511
12,15590.4643929273,33042.47846568714
13,19914.047544939305,7096.635799624703
14,18886.11763346075,6770.361483487216
15,17892.75763871242,17719.832127657803
16,11642.584970231925,4798.1199039329185
17,12390.791740327864,6954.65528349443
18,14091.113347651559,11949.132602084766
19,13901.235098487445,12791.099212993275
20,12098.920465705613,9004.392803192139
21,15915.547396924338,5074.506009188565
22,71474.61697668018,4644.217548370361
23,8988.839193867676,19135.207480690697
24,9505.08229436889,4973.001783891158
25,11317.652677210384,5152.9986350319605
26,13048.351462676146,4801.480677209117
27,7615.288249320468,12542.623385039244
28,5815.261698396908,4947.562856500799
29,4373.314353859043,5563.415158358487
30,3914.066882479379,2103.5613760514693
31,2564.056460883772,8113.844328671016
32,3072.6747363294676,6835.432539246299
33,3291.577293825285,4298.890380611474
34,1108.7080258108983,1304.9934789484198
35,1438.2679456724377,2262.5246735269375
36,3587.6129699096773,5009.183938459916
37,2554.920342044278,930.785908092152
38,998.4692885681517,245.90001140941274
39,3067.6803227009113,733.1593347029252
40,1550.9345496256867,2558.390147642656
41,1298.003043256841,521.5087980790572
42,1276.4688583098473,1868.326993075284
43,1103.2091770034574,1640.487756067379
44,1459.7887318075975,4596.904873978008
45,1635.7081063598564,460.74273428320885
46,533.51013461259,917.8041517084295
47,1328.2775039151659,1999.6541246067393
48,773.5104045274137,846.0517118952491
49,780.5214925255533,139.7627239227295
50,397.6366544639905,3174.019966472279
51,865.2318456626244,353.3409773869948
52,787.1577936666299,9137.45518840443
53,1988.507962075802,21.9900981919332
54,1213.4292798396723,82.55124391208996
55,654.4347772695598,68.68006335605274
56,500.4042916678623,399.0983630093661
57,985.5116172813523,81.96087256344882
58,806.2811822962694,22.03513354712843
59,571.1112046816188,479.12955163283783
60,324.7266962040133,3205.197439548644
61,1109.312002946629,961.8559883074327
62,913.2891996960095,487.1373788660223
63,577.7694168317689,41.986647389151834
64,1287.0776040200024,1252.6801286177201
65,729.2900457091996,166.88912587816066
66,151.47704929274275,558.2331152016467
67,235.92726513876028,8.761515204879371
68,86.51100690675726,37.022025893357664
69,134.72589227030812,85.0622950033708
70,194.60185363548743,91.0492574301633
71,98.36956289598814,20.70903831720352
72,142.53954835877988,56.22185956483538
73,170.49349942910877,32.7162549495697
74,208.47892651314385,367.9171943664551
75,145.9980200195408,648.8977979746732
76,75.45410325501231,30.236035227775574
77,167.56866484378992,30.477609809149396
78,240.32952171902468,1344.3419070352209
79,78.44106228534832,37.77943717214194
80,72.77361944399743,136.21293273839083
81,48.58994717357095,10.586898321455175
82,70.11012368687868,18.340119690210983
83,56.6250073211084,49.99040262714367
84,36.63620990630559,14.32911572673104
85,132.02122903373674,519.0158132558519
86,54.48684236318391,13.660316926173188
87,63.009527983285366,17.71706512536515
88,97.78377125630749,12.996944663199512
89,58.289521485242325,16.426718722690236
90,47.54442784959757,31.639117404818535
91,18.825392820129267,44.552883592518896
92,26.597268105887373,30.70509211045944
93,16.768765047998503,185.01260158622807
94,39.17912868532558,14.73515156825835
95,19.100998687439013,3.725289563563737
96,30.278564556314603,57.6463816057552
97,26.632126318998704,72.87179004062305
98,28.27884027672397,37.007833303375676
99,19.97014910835981,44.87195409427989
100,20.23003981084708,5.656071009961042
